id	x	y	cluster	weight<Links>	weight<Total link strength>
Superfluidity and Quantum Phenomena in Helium	-0.9024	-0.3538	2	2477	423.2979
Wettability and Surface Interactions	-0.683	-0.4418	2	2477	689.5494
Supernovae, Gamma-Ray Bursts, and Progenitors	-0.701	-0.1353	2	2477	104.9414
Optimization Models in Supply Chain Management	-0.5368	0.4482	3	2477	182.2477
Molecular and Supramolecular Structures	-0.3634	-0.7544	7	2477	333.3847
Piezoelectric Acoustic Wave Sensor Technologies	-0.9719	-0.1344	4	2477	579.9444
Dynamics and Growth of Crystal Surfaces	-0.9109	-0.2215	2	2477	470.6906
Simulation in Surgical Training and Education	1.0301	0.1624	1	2477	430.8615
Historical Perspectives in Medicine and Surgery	0.8701	0.2125	1	2477	682.1546
Robotic Systems in Minimally Invasive Surgery	-0.3291	0.1315	4	2477	480.5359
Prevention and Management of Surgical Infections	1.113	0.0837	1	2477	492.8673
Survey Design and Response Rates	0.1908	0.5117	3	2477	490.2965
Sustainable Agricultural Practices and Innovations	-0.155	0.392	3	2477	339.1764
Economic Development and Innovation Strategies	-0.2378	0.5395	3	2477	377.931
Innovations in Iron Ore Reduction and Sintering	-0.8604	-0.37	2	2477	207.4907
Advanced Error-Correcting and Stochastic Codes	-1.0149	0.1971	4	2477	513.6233
Diagnosis and Management of Syncope	1.0043	0.1289	1	2477	463.6336
Synovial and Tendon Sheath Tumors	1.115	0.0387	1	2477	411.715
Synthetic Aperture Radar Imaging Techniques	-0.9328	0.1027	4	2477	396.6098
Modeling and Analysis of Metabolic Networks	-0.0261	-0.19	6	2477	854.1212
Syphilis Diagnosis and Epidemiology	0.8286	0.0803	1	2477	552.2027
Nonlinear and Linear System Identification Techniques	-1.0573	0.1561	4	2477	363.8363
Systemic Capillary Leak Syndrome Research	0.7486	0.218	1	2477	670.772
Pathogenesis and Treatment of Lupus	0.8964	-0.0446	1	2477	317.4528
Systemic Sclerosis and Related Conditions	0.9633	-0.0214	1	2477	275.376
Complex Systems and Organizational Dynamics	-0.3117	0.4984	3	2477	323.4224
T Cell Function and Immune Regulation	0.5492	-0.2311	6	2477	456.5808
Advancements in Tuberculosis Diagnosis and Treatment	0.6771	-0.0541	9	2477	648.4565
Tuberculosis in ENT and Gastrointestinal Systems	-0.0555	0.1579	4	2477	697.4494
TGF-β in Fibrosis and Healing	0.7796	-0.2818	6	2477	889.1147
Transient Receptor Potential Channels in Physiology	0.4417	-0.2481	6	2477	898.6389
Takotsubo Cardiomyopathy and Related Conditions	1.0986	0.0904	1	2477	324.1794
Bioactive Compounds in Chinese Herbal Medicine	0.434	-0.4066	7	2477	779.1954
Kalman Filtering in Target Tracking	-1.0583	0.1536	4	2477	441.1321
Taste Receptors and Sensory Modulation	0.3662	-0.2033	8	2477	799.1248
Taurine's Role in Health and Disease	0.578	-0.3232	6	2477	859.6598
Taxane-Based Cancer Treatments and Toxicities	0.7059	-0.3865	6	2477	637.0515
Global Taxation Systems and Challenges	-0.2216	0.748	3	2477	159.3165
Health Benefits of Tea Polyphenols	0.4407	-0.3679	6	2477	719.3102
Teacher Learning and Professional Development	-0.0898	0.7979	3	2477	158.1164
Technetium and Rhenium Complexes in Medicine	0.0313	-0.5397	7	2477	413.3073
Adoption and Impact of ICT in Education	-0.27	0.6557	3	2477	291.6787
Tectonic and Climatic Influences on Landscapes	-0.4238	-0.0365	5	2477	239.2472
Tectonic Evolution and Crustal Dynamics	-0.4615	-0.0894	5	2477	144.9289
Telemedicine and Telehealth Innovations	0.7646	0.2407	1	2477	516.572
Taxonomy and Phylogeny of Fish Species	0.1279	-0.1794	5	2477	202.5815
Telomere Dynamics and Cellular Aging	0.4321	-0.3606	6	2477	908.838
Temporomandibular Joint Dysfunction and Treatment	0.8253	0.065	1	2477	177.2227
Tendon Injury and Regeneration Research	0.9282	0.0326	1	2477	394.703
Design and Analysis of Adaptive Structures	-0.8356	0.0032	2	2477	349.4269
Eigenvalue Problems in Tensors and Matrices	-1.0636	0.2626	4	2477	253.8708
Tephritid Fruit Fly Management Strategies	0.1258	-0.256	5	2477	164.2575
Advancements in Terahertz Generation and Detection	-0.9864	-0.1591	2	2477	526.2429
Terpenoid and Sterol Biosynthesis Pathways	0.2536	-0.4686	5	2477	787.927
Evolution and Impact of Terrorism	-0.1028	0.837	3	2477	201.3181
Testicular Cancer and Germ Cell Tumors	1.0889	-0.1117	1	2477	478.4416
Testosterone, Steroids, and Health Impacts	0.7535	-0.0379	1	2477	555.1158
Synthesis and Applications of Tetrazoles	-0.2821	-0.7275	7	2477	449.3267
Influence of Yarn and Fabric Parameters	-0.6768	-0.1963	2	2477	70.6794
Innovations in Performance and Theatre	-0.0852	0.9139	3	2477	68.2058
Pharmacokinetics and Toxicity of Theophylline	0.3957	-0.2022	7	2477	561.0602
Cognitive and Social Development in Children	0.0966	0.362	3	2477	288.9377
High-Temperature Corrosion and Oxidation Coatings	-0.9881	-0.4509	2	2477	339.59
Thermal Diffusion in Fluid Mixtures	-0.5383	-0.4096	2	2477	680.1924
Thermoacoustic Engines and Cryocoolers	-0.9118	-0.2133	2	2477	353.8129
Advancements in Thermoelectric Material Properties	-0.8242	-0.3863	2	2477	635.3802
Thermoluminescence and Optical Dosimetry Materials	-0.7087	-0.3061	2	2477	461.0528
Human Thermoregulation and Heat Stress	0.5772	0.1015	1	2477	460.3254
Thiamine Deficiency and Neurological Disorders	0.6247	-0.0778	8	2477	853.7263
Advancements in Thin-Film Transistor Technology	-1.0408	-0.2023	2	2477	511.6357
Thiol-Disulfide Redox Systems in Biology	0.5054	-0.4678	6	2477	777.4113
Thoracic Outlet and Vena Cava Syndromes	1.1239	0.0755	1	2477	538.5451
Management and Outcomes of Chest Trauma	1.184	0.0866	1	2477	401.6332
Pathophysiology and Treatment of TTP	0.9961	-0.0347	1	2477	371.3952
Thymectomy's Role in Myasthenia Gravis	0.9685	0.001	1	2477	675.8636
Therapeutic Uses of Nigella and Saffron	0.4769	-0.3517	6	2477	837.4819
Diagnosis and Management of Thyroid Cancer	1.0586	-0.0749	1	2477	524.2647
Thyroid Function and Related Disorders	0.884	-0.0548	1	2477	445.8519
Advanced Photocatalytic Materials and Applications	-0.6445	-0.5434	2	2477	587.2069
Diversity and Transmission of Tick-borne Pathogens	0.6056	-0.1241	9	2477	508.9875
Optimization in Timetabling and Staff Scheduling	-0.6901	0.3816	4	2477	290.1594
Tissue Engineering for Organ Regeneration	0.6656	-0.1326	1	2477	640.2763
Properties and Applications of Titanium Alloys	-0.859	-0.4524	2	2477	328.3307
Microstructure and Properties of TiAl Alloys	-0.9916	-0.4912	2	2477	301.3869
Dynamics and Control in Tokamak Plasmas	-1.0105	-0.2427	2	2477	146.1036
Toll-like Receptors and Innate Immunity	0.5169	-0.2741	6	2477	742.3041
Topoisomerase Inhibitors in Cancer Therapy	0.4468	-0.5148	6	2477	793.2813
Properties and Structures of Topological Spaces	-1.097	0.282	4	2477	178.4774
Topological Phases in Superconductors	-0.7553	-0.2995	2	2477	483.8375
Structural Topology and Shape Optimization	-0.9275	-0.0028	2	2477	313.9501
Stereoselective and Asymmetric Total Synthesis	-0.2244	-0.8052	7	2477	306.1801
Tourism Impacts and Community Perceptions	-0.1786	0.6405	3	2477	141.8781
Toxic Alcohol Poisoning and Effects	0.3809	0.0023	1	2477	701.3203
Toxicity and Ecology of Dinoflagellates	0.1274	-0.3411	5	2477	534.7822
Toxoplasma Gondii Infection and Immunity	0.6062	-0.1723	9	2477	471.2909
Management and Treatment of Tracheal Stenosis	1.1205	0.0664	1	2477	414.7859
Trade Unions and Labor Policies	-0.1382	0.8289	3	2477	134.5813
Traffic Flow and Control Systems	-0.8456	0.2035	4	2477	341.7346
Driver Behavior and Traffic Safety	0.0989	0.3046	3	2477	403.1156
Optimization in Railway Operations and Energy Efficiency	-0.9279	0.2104	4	2477	398.6913
Training and Injury in Athletes	0.493	0.2365	1	2477	124.7374
Noninvasive Brain Stimulation Techniques	0.6192	0.1469	8	2477	420.1668
Identity and Migration in German Literature	-0.0912	0.9393	3	2477	159.5541
Advancements in Skin Drug Delivery Systems	0.3699	-0.4004	7	2477	521.4095
Transformative Learning in Adult Education	-0.0742	0.7199	3	2477	229.9988
Blood Transfusion and Management Strategies	1.094	0.0247	1	2477	420.2951
Transglutaminase in Coagulation and Disease	0.6134	-0.3674	6	2477	684.1148
Synthesis and Reactivity of Organometallic Complexes	-0.4131	-0.7815	7	2477	345.4795
Cultural and Cognitive Translation Studies	-0.1167	0.8651	3	2477	115.5336
Transnationalism in American Literary Studies	-0.0979	0.9503	3	2477	192.0203
Global Feminist Movements and Politics	-0.0259	0.8829	3	2477	293.0351
Immunosuppressive Strategies in Organ Transplantation	1.0038	-0.0847	1	2477	540.5146
Role of Transposable Elements in Genomes	0.3276	-0.2732	6	2477	726.8109
Trauma, PTSD, and Mental Health	0.5723	0.4131	3	2477	356.4844
Traumatic Brain Injury and Concussion Research	0.822	0.1763	1	2477	548.1265
Impact of Organotin Compounds on Marine Life	0.0046	-0.235	5	2477	476.4224
Trichinella Infections and Immunity	0.5443	-0.1473	9	2477	301.5476
Trichomonas Vaginalis Infection and Resistance	0.6127	-0.2195	9	2477	636.3381
Modeling and Optimization of Catalytic Reactors	-0.7	-0.3945	2	2477	232.8474
Trigeminal Neuralgia Treatments and Outcomes	1.0792	0.127	1	2477	409.4483
Therapeutic and Toxicological Effects of Triptolide and Celastrol	0.3653	-0.3115	6	2477	1001.0274
Bioactive Compounds from Medicinal Plants	0.285	-0.5779	7	2477	656.4134
Tritium Handling and Environmental Impact	-0.4253	-0.2225	2	2477	255.4673
Cultivation and Management of Tropical Crops	-0.0404	-0.1994	5	2477	355.7832
Molecular and Epidemiological Studies on Trypanosoma	0.5326	-0.2489	9	2477	661.2073
Kynurenine Pathway and Health Implications	0.5996	-0.2421	6	2477	935.7505
Tuberous Sclerosis Complex and Tumors	0.946	-0.0606	1	2477	718.2346
Tubulin Polymerization Inhibitors in Cancer	0.426	-0.5277	7	2477	655.9922
Tunneling Mechanics and Stability Analysis	-0.7301	-0.0805	2	2477	157.1345
Aerodynamics and Dynamics in Turbomachinery	-0.9855	-0.0947	2	2477	172.0607
Dynamics and Modeling of Turbulent Flows	-0.9123	-0.126	2	2477	211.8743
Turfgrass Cultivation and Sustainability	-0.3982	-0.3549	5	2477	301.0762
Advancements in Two-Photon Imaging Techniques	-0.4164	-0.3152	2	2477	669.5465
Type 1 Diabetes Pathogenesis and Management	0.7996	-0.1002	1	2477	454.8761
Unmanned Aerial Vehicle Network Integration	-1.0203	0.2192	4	2477	405.4028
Impacts of UV Radiation on Plants and Ecosystems	0.057	-0.3138	5	2477	616.9449
Ultimate Strength of Corroded Ship Structures	-0.8423	-0.1344	2	2477	204.6552
Ultra-Wideband Communication Systems	-1.1488	0.1737	4	2477	356.5399
Advancements in Vacuum Systems and Components	-0.9952	-0.3417	2	2477	456.8269
Ultrasonic Techniques for Flow and Gas Measurement	-0.857	0.0222	4	2477	522.6466
Advanced Techniques in Ultrasound Imaging	-0.3935	0.0497	4	2477	439.7504
Probabilistic Structural Reliability and Optimization	-0.839	0.0798	4	2477	402.4753
Uncertainty in Statistical and Financial Models	-0.4315	0.1288	4	2477	811.0394
Underwater Acoustic Propagation and Communication	-0.9323	0.0887	4	2477	314.3834
Endoplasmic Reticulum Stress Mechanisms	0.5747	-0.371	6	2477	837.8145
University-Industry Partnerships and Innovation	-0.2231	0.5876	3	2477	268.7117
Hydraulic and Mechanical Behavior of Unsaturated Soils	-0.577	-0.1535	5	2477	187.5885
Tumors and Anomalies of Urachus and Urethra	1.1304	-0.0283	1	2477	317.0155
Uranium Speciation and Environmental Behavior	-0.3604	-0.428	7	2477	552.6524
Urban Nature and Human Well-being	0.052	0.3295	3	2477	484.523
Urban Heat and Airflow Dynamics	-0.4785	-0.0546	5	2477	258.3633
Urban Housing Markets and Socioeconomic Impacts	-0.2116	0.6702	3	2477	194.8772
Urban Transportation Systems and Behavior	-0.3418	0.4224	3	2477	246.5292
Spatial Politics and Urban Imaginaries	-0.1271	0.7708	3	2477	132.3665
Sustainable Urban Underground Space Utilization	-0.5356	0.3398	3	2477	518.1883
Surgical Techniques for Urethral and Hypospadias Repair	1.1289	-0.0159	1	2477	190.812
Automated Urinalysis and Microscopy Techniques	0.7242	-0.0386	1	2477	496.226
Diagnosis and Treatment of Kidney Stones	0.9641	-0.0781	1	2477	220.7973
Explorations of Utopian and Dystopian Themes	-0.096	0.9519	3	2477	183.9806
Vaccine Hesitancy and Public Trust	0.5898	0.2182	1	2477	637.5465
Dynamics and Characteristics of Vacuum Arcs	-1.1041	-0.1307	2	2477	474.2985
Advancements in Heart Valve Surgery	1.152	0.0622	1	2477	276.3216
Vanadium Complexes in Biochemistry and Catalysis	-4e-04	-0.6072	7	2477	558.6607
Vanadium Oxides Phase Transitions	-0.87	-0.379	2	2477	657.1355
Molecular Dynamics and Thermodynamics of Fluids	-0.7356	-0.4777	2	2477	461.1787
Chronic Venous Insufficiency and Varicose Veins	1.1058	0.0507	1	2477	413.7373
Complications and Innovations in Vascular Access	1.0253	0.0758	1	2477	564.3166
Complications in Vascular Access and Interventions	1.1846	0.0714	1	2477	379.6874
Diagnosis and Treatment of Vascular Anomalies	1.0863	-0.0032	1	2477	521.8207
Remote Sensing for Vegetation Analysis	-0.5603	0.0257	5	2477	349.3647
Advanced Vehicle Dynamics and Stability Control	-1.0212	0.0726	4	2477	343.102
Optimization in Freight and Logistics Networks	-0.6696	0.3743	4	2477	258.9563
Communication and Protocols in Vehicular Networks	-1.045	0.2396	4	2477	364.2779
Diagnosis and Treatment of Thromboembolism	1.0696	0.084	1	2477	592.1037
Prevention and Management of Ventilator-Associated Pneumonia	0.9154	0.0914	1	2477	396.7727
Complications of Myocardial Infarction	1.1817	0.0606	1	2477	285.1241
Fossil Vertebrates and Evolutionary Insights	-0.0357	-0.1076	5	2477	331.993
Anesthesia and Analgesia in Animals	0.7013	-0.1645	9	2477	189.6035
Cardiovascular Health in Animals	0.7466	-0.1561	9	2477	171.4898
Trends and Challenges in Veterinary Education	0.1772	0.0556	9	2477	306.0561
Tumors in Domestic and Wild Animals	0.7709	-0.2085	9	2477	192.4603
Reproductive and Gastrointestinal Health in Pets	0.7673	-0.1888	9	2477	157.1409
Advanced Vibration Damping Technologies	-0.9427	-0.1513	2	2477	370.1821
Ultrafast Vibrational Dynamics and Spectroscopy	-0.5493	-0.4748	2	2477	501.9016
Victorian and Neo-Victorian Literary Studies	-0.0904	1.0071	3	2477	135.8456
Victorian Poetics and Aestheticism	-0.0967	1.0068	3	2477	124.4957
Advanced Video and Image Compression Techniques	-1.0924	0.2037	4	2477	426.1596
Advanced Techniques in Object Tracking	-0.9728	0.2669	4	2477	358.5822
Techniques for Video Content Summarization	-0.9599	0.2843	4	2477	449.2261
Epidemiology and Immunology of Viral Diseases	0.6323	-0.0474	9	2477	574.6548
Emerging Viral Hemorrhagic Fever Threats	0.5202	0.0226	9	2477	681.2477
Antioxidant Properties of Olive Oil and By-products	0.2336	-0.386	5	2477	401.5027
Advancements in Autopsy and Postmortem Imaging	0.8302	0.1763	1	2477	538.4459
Diagnosis and Treatment of Vision Disorders	0.7215	0.0644	1	2477	171.4543
Mechanisms of Visual Attention and Cognition	0.0111	0.2127	8	2477	435.6646
Mechanisms and Disorders in Visual Perception	0.1667	0.0869	8	2477	469.6283
Vision-Based Robotic Control Systems	-1.013	0.1695	4	2477	356.7025
Vitamin C in Health and Disease	0.6156	-0.1977	6	2477	978.549
Vitamin D's Role in Health and Disease	0.8184	-0.0853	1	2477	706.8814
Advancements in Vitreoretinal Surgical Techniques	0.8934	-0.0068	1	2477	97.1319
Diagnosis and Treatment of Voice Disorders	0.3189	0.1995	1	2477	256.2302
Health Risks of Volatile Organic Compounds	0.4548	3e-04	8	2477	527.1139
Dynamics and Hazards of Volcanic Activity	-0.4274	-0.0775	5	2477	190.4381
Geospatial Data and GIS Technologies	-0.5362	0.3169	4	2477	416.7822
Volunteering and Nonprofit Sector Dynamics	-0.0597	0.7428	3	2477	303.485
Vortex-Induced Vibrations in Cylindrical Structures	-0.9104	-0.1085	2	2477	220.4319
Health Systems and Social Vulnerability	0.4971	0.4206	3	2477	276.4249
Wireless Body Area Networks for Healthcare	-1.0003	0.1745	4	2477	422.6902
Wage Dynamics and Employment Trends	-0.2279	0.7318	3	2477	150.0542
Hemodynamics and Vascular Biology	0.3153	-0.0575	1	2477	573.2691
Metabolic Pathways in Cancer Progression	0.6033	-0.3737	6	2477	826.2231
Optimization in Automated Warehouse Systems	-0.7182	0.2786	4	2477	335.9809
Vitamin K, Warfarin, and Anticoagulation	0.7049	-0.1741	1	2477	927.5028
Water Distribution Network Optimization	-0.6827	0.0287	2	2477	337.3056
Global Water Resource Management Strategies	-0.2498	0.1975	5	2477	374.8673
Optimization in Water Resource Management	-0.5357	0.0473	5	2477	309.9677
Water Quality and Sanitation Impact	0.1352	0.0757	5	2477	526.3084
Plant Responses to Waterlogging Stress	0.1308	-0.3707	5	2477	376.3759
Hydrodynamic Behavior of Maritime Structures	-0.7704	-0.0474	2	2477	263.4505
Wavelet Frames and Signal Processing	-1.102	0.23	4	2477	328.5235
Friction, Wear, and Lubrication Studies	-0.9073	-0.2786	2	2477	302.4444
Advanced Weather Prediction Techniques	-0.577	0.0113	5	2477	102.3623
Advancements in Welding Processes and Materials	-1.0169	-0.3881	2	2477	325.4575
Dynamic Interaction in Railway Systems	-0.9292	-0.1352	2	2477	265.6747
Impact of Vibration on Health and Structures	0.0077	0.0815	8	2477	446.1648
Wikipedia's Role in Knowledge Sharing	-0.2977	0.4404	3	2477	602.4289
Wildfire Behavior and Environmental Impacts	-0.4105	0.009	5	2477	416.1842
Interactions and Dynamics in Wildlife Populations	0.0213	-0.0857	5	2477	264.3988
Genetic and Clinical Aspects of Williams Syndrome	0.6636	0.0946	1	2477	653.0848
Wilms Tumor and Kidney Anomalies	0.8266	-0.2273	1	2477	695.5081
Copper Metabolism in Wilson's Disease	0.5732	-0.3098	6	2477	949.66
Wind Erosion and Sand Dune Dynamics	-0.4301	-0.0799	5	2477	351.7185
Aerodynamics and Dynamics of Wind Turbines	-0.8437	-0.0788	2	2477	270.1028
Wireless Indoor and Outdoor Localization Techniques	-1.062	0.2004	4	2477	428.7496
Medium Access Control in Wireless Networks	-1.1087	0.2344	4	2477	329.5763
Efficient Wireless Energy Transfer Technologies	-1.068	0.1172	4	2477	434.6376
Energy Efficiency and Routing in WSNs	-1.0547	0.2473	4	2477	364.8212
Optical Wireless and Free-Space Communications	-1.1049	0.0647	4	2477	394.185
Complications and Management of Third Molars	0.4243	0.0922	1	2477	240.4342
Wnt Signaling and Cadherin in Cancer	0.5643	-0.3162	6	2477	816.4368
Mechanical and Chemical Properties of Wood	-0.5917	-0.2852	2	2477	210.632
Innovative Office and Workspace Design	-0.1701	0.5063	3	2477	359.7143
Gender Roles and Workplace Dynamics	-0.0716	0.7151	3	2477	286.6781
Postcolonial and Transnational Literary Studies	-0.0972	1.0063	3	2477	153.3064
Military Strategy and International Relations	-0.1195	1.0039	3	2477	152.659
X-ray Emissions in Stellar Systems	-0.7386	-0.1363	2	2477	94.8497
Advanced X-ray Imaging Techniques	-0.6394	-0.2283	2	2477	608.0946
Multilayer Optics for X-ray and EUV	-0.9779	-0.3108	2	2477	461.727
X-ray Spectroscopy in Atomic and Molecular Systems	-0.8521	-0.4277	2	2477	509.755
Advancements in Xenotransplantation Techniques	0.7378	-0.1138	1	2477	620.9088
Yeast Taxonomy and Ecological Roles	0.2887	-0.3647	5	2477	369.8963
Yersinia Infections and Virulence Mechanisms	0.3683	-0.0644	9	2477	724.5423
Zebrafish in Biomedical Studies	0.3043	-0.145	8	2477	892.8065
Zeolite Synthesis and Catalytic Applications	-0.6165	-0.5938	2	2477	456.7935
